timestamp,action,left_speed,right_speed
01:14:38,set_speed,0,0
01:14:38,stop,0,0
01:14:38,set_speed,55,55
01:14:38,forward,55,55
01:14:38,set_speed,0,0
01:14:38,stop,0,0
01:14:38,set_speed,-65,65
01:14:38,set_speed,0,0
01:14:38,stop,0,0
01:14:38,set_speed,12,65
01:14:38,set_speed,12,65
01:14:38,set_speed,12,65
01:14:38,set_speed,12,65
01:14:38,set_speed,10,65
01:14:38,set_speed,0,0
01:14:38,stop,0,0
01:14:38,set_speed,55,55
01:14:38,forward,55,55
01:14:38,set_speed,0,0
01:14:38,stop,0,0
01:14:39,set_speed,-65,65
01:14:39,set_speed,0,0
01:14:39,stop,0,0
01:14:39,set_speed,0,0
01:14:39,stop,0,0
01:14:39,set_speed,55,55
01:14:39,forward,55,55
01:14:39,set_speed,0,0
01:14:39,stop,0,0
01:14:39,set_speed,-65,65
01:14:39,set_speed,0,0
01:14:39,stop,0,0
01:14:39,set_speed,11,65
01:14:39,set_speed,11,65
01:14:39,set_speed,10,65
01:14:39,set_speed,11,65
01:14:39,set_speed,12,65
01:14:39,set_speed,13,65
01:14:39,set_speed,14,65
01:14:39,set_speed,15,65
01:14:39,set_speed,0,0
01:14:39,stop,0,0
01:14:39,set_speed,55,55
01:14:39,forward,55,55
01:14:39,set_speed,0,0
01:14:39,stop,0,0
01:14:39,set_speed,-65,65
01:14:39,set_speed,0,0
01:14:39,stop,0,0
01:14:39,set_speed,0,0
01:14:39,stop,0,0
01:14:40,set_speed,55,55
01:14:40,forward,55,55
01:14:40,set_speed,0,0
01:14:40,stop,0,0
01:14:40,set_speed,-65,65
01:14:40,set_speed,0,0
01:14:40,stop,0,0
01:14:40,set_speed,0,0
01:14:40,stop,0,0
01:14:40,set_speed,55,55
01:14:40,forward,55,55
01:14:40,set_speed,0,0
01:14:40,stop,0,0
01:14:40,set_speed,-65,65
01:14:40,set_speed,0,0
01:14:40,stop,0,0
01:14:40,set_speed,0,0
01:14:40,stop,0,0
01:14:40,set_speed,55,55
01:14:40,forward,55,55
01:14:40,set_speed,0,0
01:14:40,stop,0,0
01:14:40,set_speed,-65,65
01:14:40,set_speed,0,0
01:14:40,stop,0,0
01:14:40,set_speed,12,65
01:14:40,set_speed,12,65
01:14:40,set_speed,12,65
01:14:41,set_speed,13,65
01:14:41,set_speed,16,65
01:14:41,set_speed,14,65
01:14:41,set_speed,16,65
01:14:41,set_speed,0,0
01:14:41,stop,0,0
01:14:41,set_speed,55,55
01:14:41,forward,55,55
01:14:41,set_speed,0,0
01:14:41,stop,0,0
01:14:41,set_speed,-65,65
01:14:41,set_speed,-65,65
01:14:41,set_speed,0,0
01:14:41,stop,0,0
01:14:41,set_speed,19,65
01:14:41,set_speed,20,65
01:14:41,set_speed,22,65
01:14:41,set_speed,23,65
01:14:41,set_speed,25,65
01:14:41,set_speed,26,65
01:14:41,set_speed,24,65
01:14:41,set_speed,32,65
01:14:41,set_speed,32,65
01:14:41,set_speed,38,62
01:14:42,set_speed,38,62
01:14:42,set_speed,41,58
01:14:42,set_speed,41,58
01:14:42,set_speed,41,58
01:14:42,set_speed,41,58
01:14:42,set_speed,49,50
01:14:42,set_speed,48,51
01:14:42,set_speed,51,48
01:14:42,set_speed,51,48
01:14:42,set_speed,51,48
01:14:42,set_speed,36,63
01:14:43,set_speed,35,64
01:14:43,set_speed,37,62
01:14:43,set_speed,38,62
01:14:43,set_speed,41,59
01:14:43,set_speed,42,57
01:14:43,set_speed,41,59
01:14:43,set_speed,40,59
01:14:43,set_speed,40,60
01:14:43,set_speed,37,62
01:14:43,set_speed,35,65
01:14:43,set_speed,31,65
01:14:44,set_speed,26,65
01:14:44,set_speed,20,65
01:14:44,set_speed,17,65
01:14:44,set_speed,16,65
01:14:44,set_speed,17,65
01:14:44,set_speed,16,65
01:14:44,set_speed,14,65
01:14:44,set_speed,15,65
01:14:44,set_speed,16,65
01:14:44,set_speed,16,65
01:14:44,set_speed,17,65
01:14:45,set_speed,19,65
01:14:45,set_speed,20,65
01:14:45,set_speed,0,0
01:14:45,stop,0,0
01:14:45,set_speed,55,55
01:14:45,forward,55,55
01:14:45,set_speed,0,0
01:14:45,stop,0,0
01:14:45,set_speed,-65,65
01:14:45,set_speed,0,0
01:14:45,stop,0,0
01:14:45,set_speed,0,0
01:14:45,stop,0,0
01:14:45,set_speed,55,55
01:14:45,forward,55,55
01:14:45,set_speed,0,0
01:14:45,stop,0,0
01:14:45,set_speed,-65,65
01:14:45,set_speed,0,0
01:14:45,stop,0,0
01:14:45,set_speed,0,0
01:14:45,stop,0,0
01:14:45,set_speed,55,55
01:14:45,forward,55,55
01:14:46,set_speed,0,0
01:14:46,stop,0,0
01:14:46,set_speed,-65,65
01:14:46,set_speed,0,0
01:14:46,stop,0,0
01:14:46,set_speed,0,0
01:14:46,stop,0,0
01:14:46,set_speed,55,55
01:14:46,forward,55,55
01:14:46,set_speed,0,0
01:14:46,stop,0,0
01:14:46,set_speed,-65,65
01:14:46,set_speed,0,0
01:14:46,stop,0,0
01:14:46,set_speed,0,0
01:14:46,stop,0,0
01:14:46,set_speed,55,55
01:14:46,forward,55,55
01:14:46,set_speed,0,0
01:14:46,stop,0,0
01:14:46,set_speed,-65,65
01:14:46,set_speed,-65,65
01:14:46,set_speed,-65,65
01:14:46,set_speed,-65,65
01:14:46,set_speed,-65,65
01:14:46,set_speed,0,0
01:14:46,stop,0,0
01:14:46,set_speed,0,0
01:14:46,stop,0,0
01:14:46,set_speed,55,55
01:14:46,forward,55,55
01:14:47,set_speed,0,0
01:14:47,stop,0,0
01:14:47,set_speed,-65,65
01:14:47,set_speed,0,0
01:14:47,stop,0,0
01:14:47,set_speed,0,0
01:14:47,stop,0,0
01:14:47,set_speed,55,55
01:14:47,forward,55,55
01:14:47,set_speed,0,0
01:14:47,stop,0,0
01:14:47,set_speed,-65,65
01:14:47,set_speed,0,0
01:14:47,stop,0,0
01:14:47,set_speed,0,0
01:14:47,stop,0,0
01:14:47,set_speed,55,55
01:14:47,forward,55,55
01:14:47,set_speed,0,0
01:14:47,stop,0,0
01:14:47,set_speed,-65,65
01:14:47,set_speed,0,0
01:14:47,stop,0,0
01:14:47,set_speed,0,0
01:14:47,stop,0,0
01:14:47,set_speed,55,55
01:14:47,forward,55,55
01:14:48,set_speed,0,0
01:14:48,stop,0,0
01:14:48,set_speed,-65,65
01:14:48,set_speed,0,0
01:14:48,stop,0,0
01:14:48,set_speed,0,0
01:14:48,stop,0,0
01:14:48,set_speed,55,55
01:14:48,forward,55,55
01:14:48,set_speed,0,0
01:14:48,stop,0,0
01:14:48,set_speed,-65,65
01:14:48,set_speed,0,0
01:14:48,stop,0,0
01:14:48,set_speed,0,0
01:14:48,stop,0,0
01:14:48,set_speed,55,55
01:14:48,forward,55,55
01:14:48,set_speed,0,0
01:14:48,stop,0,0
01:14:48,set_speed,-65,65
01:14:48,set_speed,-65,65
01:14:48,set_speed,-65,65
01:14:48,set_speed,-65,65
01:14:48,set_speed,-65,65
01:14:48,set_speed,0,0
01:14:48,stop,0,0
01:14:48,set_speed,0,0
01:14:48,stop,0,0
01:14:48,set_speed,55,55
01:14:48,forward,55,55
01:14:49,set_speed,0,0
01:14:49,stop,0,0
01:14:49,set_speed,-65,65
01:14:49,set_speed,0,0
01:14:49,stop,0,0
01:14:49,set_speed,0,0
01:14:49,stop,0,0
01:14:49,set_speed,55,55
01:14:49,forward,55,55
01:14:49,set_speed,0,0
01:14:49,stop,0,0
01:14:49,set_speed,-65,65
01:14:49,set_speed,0,0
01:14:49,stop,0,0
01:14:49,set_speed,0,0
01:14:49,stop,0,0
01:14:49,set_speed,55,55
01:14:49,forward,55,55
01:14:49,set_speed,0,0
01:14:49,stop,0,0
01:14:49,set_speed,-65,65
01:14:49,set_speed,0,0
01:14:49,stop,0,0
01:14:49,set_speed,0,0
01:14:49,stop,0,0
01:14:49,set_speed,55,55
01:14:49,forward,55,55
01:14:49,set_speed,0,0
01:14:49,stop,0,0
01:14:50,set_speed,-65,65
01:14:50,set_speed,0,0
01:14:50,stop,0,0
01:14:50,set_speed,0,0
01:14:50,stop,0,0
01:14:50,set_speed,55,55
01:14:50,forward,55,55
01:14:50,set_speed,0,0
01:14:50,stop,0,0
01:14:50,set_speed,-65,65
01:14:50,set_speed,0,0
01:14:50,stop,0,0
01:14:50,set_speed,0,0
01:14:50,stop,0,0
01:14:50,set_speed,55,55
01:14:50,forward,55,55
01:14:50,set_speed,0,0
01:14:50,stop,0,0
01:14:50,set_speed,-65,65
01:14:50,set_speed,0,0
01:14:50,stop,0,0
01:14:50,set_speed,0,0
01:14:50,stop,0,0
01:14:50,set_speed,55,55
01:14:50,forward,55,55
01:14:50,set_speed,0,0
01:14:50,stop,0,0
01:14:50,set_speed,-65,65
01:14:50,set_speed,0,0
01:14:50,stop,0,0
01:14:51,set_speed,0,0
01:14:51,stop,0,0
01:14:51,set_speed,55,55
01:14:51,forward,55,55
01:14:51,set_speed,0,0
01:14:51,stop,0,0
01:14:51,set_speed,-65,65
01:14:51,set_speed,0,0
01:14:51,stop,0,0
01:14:51,set_speed,0,0
01:14:51,stop,0,0
01:14:51,set_speed,55,55
01:14:51,forward,55,55
01:14:51,set_speed,0,0
01:14:51,stop,0,0
01:14:51,set_speed,-65,65
01:14:51,set_speed,0,0
01:14:51,stop,0,0
01:14:51,set_speed,0,0
01:14:51,stop,0,0
01:14:51,set_speed,55,55
01:14:51,forward,55,55
01:14:51,set_speed,0,0
01:14:51,stop,0,0
01:14:51,set_speed,-65,65
01:14:51,set_speed,0,0
01:14:51,stop,0,0
01:14:51,set_speed,0,0
01:14:51,stop,0,0
01:14:52,set_speed,55,55
01:14:52,forward,55,55
01:14:52,set_speed,0,0
01:14:52,stop,0,0
01:14:52,set_speed,-65,65
01:14:52,set_speed,0,0
01:14:52,stop,0,0
01:14:52,set_speed,0,0
01:14:52,stop,0,0
01:14:52,set_speed,55,55
01:14:52,forward,55,55
01:14:52,set_speed,0,0
01:14:52,stop,0,0
01:14:52,set_speed,-65,65
01:14:52,set_speed,0,0
01:14:52,stop,0,0
01:14:52,set_speed,0,0
01:14:52,stop,0,0
01:14:52,set_speed,55,55
01:14:52,forward,55,55
01:14:52,set_speed,0,0
01:14:52,stop,0,0
01:14:52,set_speed,-65,65
01:14:52,set_speed,0,0
01:14:52,stop,0,0
01:14:52,set_speed,0,0
01:14:52,stop,0,0
01:14:52,set_speed,55,55
01:14:52,forward,55,55
01:14:53,set_speed,0,0
01:14:53,stop,0,0
01:14:53,set_speed,-65,65
01:14:53,set_speed,0,0
01:14:53,stop,0,0
01:14:53,set_speed,0,0
01:14:53,stop,0,0
01:14:53,set_speed,55,55
01:14:53,forward,55,55
01:14:53,set_speed,0,0
01:14:53,stop,0,0
01:14:53,set_speed,-65,65
01:14:53,set_speed,0,0
01:14:53,stop,0,0
01:14:53,set_speed,0,0
01:14:53,stop,0,0
01:14:53,set_speed,55,55
01:14:53,forward,55,55
01:14:53,set_speed,0,0
01:14:53,stop,0,0
01:14:53,set_speed,-65,65
01:14:53,set_speed,0,0
01:14:53,stop,0,0
01:14:53,set_speed,0,0
01:14:53,stop,0,0
01:14:53,set_speed,55,55
01:14:53,forward,55,55
01:14:54,set_speed,0,0
01:14:54,stop,0,0
01:14:54,set_speed,-65,65
01:14:54,set_speed,0,0
01:14:54,stop,0,0
01:14:54,set_speed,0,0
01:14:54,stop,0,0
01:14:54,set_speed,55,55
01:14:54,forward,55,55
01:14:54,set_speed,0,0
01:14:54,stop,0,0
01:14:54,set_speed,-65,65
01:14:54,set_speed,0,0
01:14:54,stop,0,0
01:14:54,set_speed,0,0
01:14:54,stop,0,0
01:14:54,set_speed,55,55
01:14:54,forward,55,55
01:14:54,set_speed,0,0
01:14:54,stop,0,0
01:14:54,set_speed,-65,65
01:14:54,set_speed,0,0
01:14:54,stop,0,0
01:14:54,set_speed,0,0
01:14:54,stop,0,0
01:14:54,set_speed,55,55
01:14:54,forward,55,55
01:14:54,set_speed,0,0
01:14:54,stop,0,0
01:14:54,set_speed,-65,65
01:14:54,set_speed,0,0
01:14:54,stop,0,0
01:14:55,set_speed,0,0
01:14:55,stop,0,0
01:14:55,set_speed,55,55
01:14:55,forward,55,55
01:14:55,set_speed,0,0
01:14:55,stop,0,0
01:14:55,set_speed,-65,65
01:14:55,set_speed,0,0
01:14:55,stop,0,0
01:14:55,set_speed,0,0
01:14:55,stop,0,0
01:14:55,set_speed,55,55
01:14:55,forward,55,55
01:14:55,set_speed,0,0
01:14:55,stop,0,0
01:14:55,set_speed,-65,65
01:14:55,set_speed,0,0
01:14:55,stop,0,0
01:14:55,set_speed,0,0
01:14:55,stop,0,0
01:14:55,set_speed,55,55
01:14:55,forward,55,55
01:14:55,set_speed,0,0
01:14:55,stop,0,0
01:14:55,set_speed,-65,65
01:14:55,set_speed,0,0
01:14:55,stop,0,0
01:14:55,set_speed,0,0
01:14:55,stop,0,0
01:14:56,set_speed,55,55
01:14:56,forward,55,55
01:14:56,set_speed,0,0
01:14:56,stop,0,0
01:14:56,set_speed,-65,65
01:14:56,set_speed,0,0
01:14:56,stop,0,0
01:14:56,set_speed,0,0
01:14:56,stop,0,0
01:14:56,set_speed,55,55
01:14:56,forward,55,55
01:14:56,set_speed,0,0
01:14:56,stop,0,0
01:14:56,set_speed,-65,65
01:14:56,set_speed,0,0
01:14:56,stop,0,0
01:14:56,set_speed,0,0
01:14:56,stop,0,0
01:14:56,set_speed,55,55
01:14:56,forward,55,55
01:14:56,set_speed,0,0
01:14:56,stop,0,0
01:14:56,set_speed,-65,65
01:14:56,set_speed,0,0
01:14:56,stop,0,0
01:14:57,set_speed,0,0
01:14:57,stop,0,0
01:14:57,set_speed,55,55
01:14:57,forward,55,55
01:14:57,set_speed,0,0
01:14:57,stop,0,0
01:14:57,cleanup,0,0
